MainText,Title,비관련
"독일의 우주인 알렉산더 거스트가 지난 6일 트위터를 통해 공개한 우주에서 바라본 유럽 풍경. 거스트에 따르면 과거 녹색이었던 이곳이 지금은 갈색을 띠고 있다.

독일의 우주인 알렉산더 거스트가 지난 6일 트위터를 통해 공개한 우주에서 바라본 포트투갈 풍경. 거스트는 포르투갈을 두고서 먼지와 사막, 연무가 뒤섞여 있는 것 같다고 표현했다.

독일의 우주인 알렉산더 거스트가 8일 트위터를 통해 공개한 2014년 여름 우주에서 본 유럽 풍경. 올해 여름과 달리 이 시기 우주에서 본 유럽은 푸른빛이었다.

독일의 우주인 알렉산더 거스트가 8일 트위터를 통해 공개한 2014년 여름 우주에서 본 유럽 풍경. 올해 여름과 달리 이 시기 우주에서 본 유럽은 푸른빛이었다.

나주석 기자 gonggam@asiae.co.kr





[아시아경제 나주석 기자] 유럽우주국 소속의 독일인 우주인 알렉산더 거스트는 최근 우주에서 바라본 유럽 일대의 색깔이 달라졌다고 소개했다. 숲과 나무 등으로 울창한 녹색이었던 이곳이 이제 갈색으로 보인다는 것이다.거스트는 지난 6일부터 트위터를 통해 우주에서 촬영한 유럽의 모습을 소개했다. 그는 ""최근 수 주간 중부유럽과 독일을 찍었던 사진을 본 뒤 충격에 빠졌다""면서 ""예전에 녹색이었던 곳들이 이제는 모두 갈색이 됐다. 지금까지 이런 모습을 본 적이 없었다""고 밝혔다.그가 찍은 사진들은 모두 국제우주센터에서 촬영한 사진들로 중부 유럽과 포르투갈 등의 모습을 담고 있다. 이 지역인 최근 기록적인 불볕더위와 가뭄 손해를 입고 있는 지역이다. 이 지역에서는 산불이 빈번히 발생해 막대한 피해를 당하기도 했다.거스트는 최근 풍경이 과거 2014년 여름과 비교했을 때 얼마나 달라졌는지 보여줬다. 그가 우주에서 촬영한 사진 속 유럽의 색깔은 푸른빛이었다. 2018년 여름과는 확연히 다른 빛깔이었다.올해는 유럽과 북미, 아시아 등에서 기록적인 폭염과 가뭄이 이어지면서 이 지역 일대가 극심한 피해를 겪고 있다. 특히 93명이 목숨을 잃은 그리스의 산불을 포함해 시베리아, 캘리포니아 일대에서도 대규모 산불이 발생해 막대한 피해를 안겨졌다.유럽 당국은 현재 진행 중인 기록적인 불볕더위와 지구 온난화 사이에 연관성이 있다고 보고 있다. 이에 따라 미래에도 이례적인 폭염이 발생할 것으로 전망하고 있다. 워싱턴포스트(WP)는 9일(현지시간) 거스트의 소식을 전한 뒤 ""기록적인 폭염이 언제쯤 끝날지 기약이 없다""면서 ""거스트와 그 동료들은 폭염이 끝날 때까지 우주에 머물고 있으라고 권하는 것이 나을 수 있다""고 언급했다.","우주비행사가 본 지구 ""녹색 지구가 갈색으로 변했어""",100
"용산구, 폭염 속 고독사 대책 '팔 걷어' ‘이웃이 이웃을 살피는 사회관계망 구축’ 등 3대 분야 6개 과제 마련

용산구 복지정책과(☎2199-7065)

박종일 기자 dream@asiae.co.kr





[아시아경제 박종일 기자] 무더위가 기승을 부린 지난 7일 오전 서울 용산구 이태원2동 김성원(가명·101) 어르신 댁에 자원봉사자 4명이 모였다. 이들은 순식간에 청소를 끝내고 고장 난 변기까지 고친 뒤 어르신과 환담을 나눴다. 동 지역사회보장협의체 이름으로 준비한 여름 이불과 속옷, 매트리스 커버도 전달했다.용산구(구청장 성장현)가 폭염 속 1인 가구 고독사 예방을 위해 팔 걷고 나섰다.전국적으로 온열질환자가 3500명을 넘어선 가운데 홀몸어르신 등 취약계층 사이에서 무더위를 견디지 못한 채 외롭게 죽음을 맞는 사례가 이어지고 있기 때문.현재 용산구 내 1인 가구는 4만4000세대로 전체 10만8000 세대의 40%를 차지한다. 고독사 인구는 노년층에서 중장년층으로 확대되고 있으며 이혼·실업 등으로 가족과 떨어져 생활하는 남성인 경우가 많다. 은둔형 1인 가구는 발견이나 방문 자체가 어려운 상황이다.이에 대한 대책으로 구는 ▲이웃이 이웃을 살피는 사회관계망 구축 ▲욕구 맞춤형 공공서비스 연계·지원 ▲공영장례 서비스 제공 등 3대 분야 6개 과제를 마련했다.우선 이달부터 12월까지 중장년층 1인 가구 1만 7천 세대에 대한 전수조사를 이어간다. 16개 동 우리동네주무관, 복지플래너(사회복지사), 방문간호사가 현장을 방문, 대상자 욕구를 파악하고 필요시 서비스를 연계한다.오미선 청파동주민센터 복지플래너는 “전화를 해도 받지 않거나 낮 시간대 대면이 어려운 경우가 많다”며 “동에서 우편료를 대납하는 ‘희망편지’를 1인 가구에 뿌려 지원을 알리는 등 방안을 찾고 있다”고 말했다.구는 각 동 지역사회보장협의체와 함께 ‘행복 동네 만들기’ 사업도 벌인다. 이태원2동 ‘사랑을 나르는 마니또’, 한강로동 ‘독거어르신 생신 축하 방문’, 한남동 ‘사랑은 도시락을 타고’ 등 다양한 활동이 이뤄지고 있다.‘저소득 어르신 건강음료 제공사업’도 계속한다. 구는 지난해 한국야쿠르트와 업무협약을 맺었다. 야쿠르트 배달원들이 홀몸어르신 가구를 주3회 방문, 음료 전달과 안부확인을 병행한다.이 외도 구는 저소득 어르신 무료급식 제공, 사랑의 안심폰 운영, 반려식물 보급, 긴급복지 지원 등 다양한 방식으로 고독사에 대응한다. 고독사 발생 시 규정에 따라 공영장례 서비스도 제공한다는 방침이다.성장현 용산구청장은 “1인 가구 전수조사를 비롯, 고독사 예방을 위한 종합대책을 마련했다”며 “민관이 함께 사회 안정망을 구축하고 주민의 외로운 죽음을 막을 것”이라고 전했다.",폭염 속 고독사 막는다,100
"호남취재본부 신동호 기자 sdh6751@naver.com





[아시아경제 호남취재본부 신동호 기자] 롯데마트 광주 4개점(상무, 첨단, 수완, 월드컵점)은 9일부터 14일까지 생물 대구, 포도, 제주산 돼지고기 등 다양한 신선식품에 대해 특별 행사를 진행한다고 밝혔다.특히 연일 계속되는 폭염 속에 저렴한 가격으로 건강을 챙길 수 있는 실속 상품들이 준비돼 있다.우선 9일부터 22일까지 국산 생물 대구 中(700g 내외) 1마리를 4800원에, 국산 생물 대구 왕특대(2kg 내외) 1마리를 14800원에 특별 판매한다.최근 수온 상승으로 대구의 먹잇감이 연근해에 증가한 점과 치어방류사업으로 어획량이 증가 했고 충남 보령 등 서해 포구의 산지 중매인과 직접 거래해 가격을 낮춘 결과이다.또한 금주의 건강제안 상품으로 포도가 준비돼 있다. 포도 유명산지인 김천·경산 거봉(2kg/1박스)을 11900원에, 경산 청포도(1.5kg/1박스)를 11900원에 구매 가능하다.여름 막바지 휴가를 계획하는 고객들을 위해 캠핑용 신선식품도 특별행사를 진행한다.제주산 돼지 앞다리(100g)를 1290원에, 뒷다리(100g)을 890원에 판매하고, 삼겹살(100g)을 2490원 에 구매 가능하다.또한 손질 홍새우를 마리당 650원에, 국산 생물 흰다리 새우(100g)을 2980원에 만나 볼 수 있다.여름 몸매 관리용 다이어트 식품으로 으뜸인 바나나(1.2kg)도 2900원에 준비돼 있다.최유성 롯데마트상무점 부점장은 “계속되는 폭염 속 급등하는 물가에 롯데마트는 저렴하게 우리 식탁을 차릴 수 있도록 다양한 신선식품을 준비했다”라고 말했다","롯데마트 광주 4개점, 물가안정 신선식품 특별행사 진행",100
"김상균 이사장(왼쪽)이 철도건설 현장 근로자를 격려하며 쿨토시를 전달하고 있다. 한국철도시설공단 제공

한국철도시설공단은 8일 김상균 이사장이 ‘이천~충주~문경’ 중부내륙선 철도건설 현장(태평터널)을 방문, 폭염을 피해 근로자가 쉴 수 있는 휴게쉼터 등의 운영 상태를 점검했다고 밝혔다.

대전=정일웅 기자 jiw3061@asiae.co.kr





[아시아경제(대전) 정일웅 기자]김 이사장은 이날 태평터널에서 근무 현장에 차광막 설치 여부와 에어컨이 구비된 쉼터 설치 여부를 점검하고 근로자들에게 직접 쿨토시를 전달, 폭염 피해 예방을 당부했다.김 이사장은 “폭염이 장기화되는 만큼 근로자들의 건강을 최우선으로 현장을 관리하겠다”며 “폭염기간 중 야외작업을 지양하고 현장 근로자가 충분한 휴식을 취할 수 있도록 조치, 안전한 철도건설현장을 조성하도록 노력하겠다”고 말했다.","철도공단 김상균 이사장, 중부내륙선 현장점검",100
"박종일 기자 dream@asiae.co.kr





[아시아경제 박종일 기자] 채현일 영등포구청장이 7일 오후 무더위쉼터인 신길6동분회경로당을 방문해 어르신들과 대화를 나누었다.이날 채 구청장은 폭염 대비 어르신 무더위쉼터 현장을 방문, 운영 실태와 불편 사항을 점검, 어르신들 모두 여름철 건강관리에 각별히 유념해줄 것을 당부했다.현재 구는 어르신 무더위쉼터를 166개 소로 확대 운영하고 있다.",[포토]채현일 영등포구청장 어르신 무더위쉼터 방문,100
"[이미지출처=연합뉴스]

[아시아경제 강나훔 기자] 자유한국당이 정부의 주택용 전기요금 누진제 완화 방안 발표에 대해 ""한시적인 폭염 대책이 아닌, 탈원전 재고로 근본적인 대책 마련에 나서야 한다""고 주장했다.

김성원 한국당 원내대변인은 7일 논평을 통해 ""(정부 발표가)

하지만 정부의 대책은 올해 7~8월 일시적으로 적용되는 폭염 대책에 불과하다""고 밝혔다.

김 원내대변인은 ""문제는 매년 기록적인 폭염이 계속되면서 전력수요가 급증하고 있다는 사실""이라며 ""

일이 터지고 나서야 부랴부랴 마련하는 한시적 대책은 불필요한 예산과 시간만 낭비할 뿐""이라고 비난했다.

최근 국내 에어컨 보유가구 비율이 70%를 넘어서고 휴가를 마친 기업들이 복귀하면서 또 다시 전력수요가 급증할 것으로 보이고 있는 상황""이라고 꼬집었다.

강나훔 기자 nahum@asiae.co.kr





전기요금 폭탄 걱정으로 냉방기도 마음대로 켜지 못했던 국민들의 부담을 해소해, 찜통더위로 인한 불편을 덜어드렸다는 점에서 의미가 있다""면서도 ""김 원내대변인은 이어 ""올여름 극심한 폭염으로 전기 사용량이 급증하면서 정전 피해가 잇따르고 온열질환으로 인한 사망자는 지난해 3배에 육박했으며, 453만 마리에 달하는 가축이 폐사했다""며 ""그러면서 ""문재인 정부의 탈원전 정책과 이를 뒷받침하는 8차 전력수급 기본계획은 증가하는 전력수요를 충족시키에 역부족이라는 지적이 끊이지 않고 있는 만큼, 에너지 정책의 전반적인 전환이 절실하다""며 ""정부는 폭염 대책이 국민의 건강, 생명과 직결된 중요한 문제임을 인식하고 한시적인 선심성 정책이 아니라 폭염의 상시화에 대비한 근본적인 에너지 대책을 마련해야 한다""고 촉구했다.한편, 정부는 전력사용량에 따라 총 3단계로 적용되던 누진제의 1, 2단계 상한선을 100kWh씩 올리고, 기초생활수급자와 장애인 등 사회적 배려계층에 대한 전기요금 할인 규모도 30% 확대한다는 내용의 주택용 전기요금 누진제 완화 방안을 발표했다.","한국당 ""정부 누진제 완화 방안, 선심성 정책 불과""",0
"



백운규 산업통상자원부 장관이 7일 서울 종로구 정부서울청사 별관에서 폭염에 따른 전기요금 지원 대책을 발표하고 있다./강진형 기자aymsdream@",[포토] 전기요금 경감 대책 발표,100
"



백운규 산업통상자원부 장관이 7일 서울 종로구 정부서울청사 별관에서 폭염에 따른 전기요금 지원 대책을 발표하고 있다./강진형 기자aymsdream@","[포토] 백운규 장관, 전기요금 지원 대책 발표",100
"백운규 산업통상자원부 장관이 7일 서울 여의도 국회의원회관에서 열린 '폭염으로 인한 전기요금 지원 대책 당정협의'에 참석해 모두발언 하고 있다./강진형 기자aymsdream@

현행 누진제는 1단계는 0~200㎾h, 2단계는 201~400㎾h, 3단계는 400㎾h 이상으로 구분되며 각 구간별로 각각 93.3원, 187.9원, 280.6원을 적용받고 있는데,

당정은 1단계 상한을 200㎾h에서 300㎾h로, 2단계의 상한선을 500㎾까지 확대하겠다고 밝혔다.

누진제 영향을 많이 받는 200㎾h와 400

h 부근 사용 가구의

전기요금 부담이 크게 줄어들게 될 것""이라고 말했다.

완화된 전기요금은

최대한 빠른 시간내에 고지서에 반영되도록 하고, 이미 고지서가 발급된 경우 다음달 전기요금에 소급해 차감되도록 할 예정이다.

그동안 국민들은 전기요금 부담으로 냉방기구를 제대로 틀지 못했다. 백 장관은 ""

저희가 419만 가구를 분석해 봤는데, 예

상보다 전기요금이 크게 증가하지는 않는 것으로 나타났다""며 ""

작년대비 폭염일수는 두 배 이상 늘었는데 요금은 크게 늘지 않았으니 필시

전기요금 걱정 때문에 에어컨을 틀지 못한게 아닌가 생각한다""고 밝혔다.

사회적 배려계층에 대한 특별 지원대책도 마련했다. 백 장관은 ""

기존 복지할인제도에 더해,

7~8월 두달간 한시적으로

여름철에 2만원을 할인받는데,

이번 대책으로 6000원이 추가 할인돼

실제 요금부담은 4000원으로 크게 줄게 된다""고 설명했따.

냉방기기가 없거나 냉방기기가 노후화된 가구에 대해

한전과 에너지재단을 통해 냉방용품을 긴급 지원하고 효

율높은 신규 에어컨으로 교체하는 비용도 지원할 예정이다.

출산가구에 대해 그동안은

출산 후 1년간만 전기요금 할인혜택이 주어졌지만, 영유아들을 위해 이를 3년으로 확대한다고 밝혔다.

검침일 차이에 따른 형평성 논란 해결을 위해 희

망검침일 제도도 요금약관에 명확히 규정한다. 겨

울철 난방용에만 사용할 수 있는 에너지바우처는

관련제도를 개선,

내년부터는 여름철 냉방에도 사용할 수 있도록 하겠다고 덧붙였다 .

전기요금 지원대책으로

전력수급을 걱정하는 분들이 많으실 줄 안다""며 ""하지만

여름철을 대비해 사상 최고수준의 공급력을 미리 준비했고, 수

요감축 요청, 화력발전 출력상향 등

예비율 7.4% 수준의 추가 예비자원도 보유하고 있어

전력수급에는 전혀 문제가 없다""고 밝혔다.

이지은 기자 leezn@asiae.co.kr





[아시아경제 이지은 기자] 백운규 산업통상자원부 장관이 7일 ""전기요금 누진제를 7~8월 한시적으로 완화해도 전력수급에는 전혀 문제가 없다""며 폭염을 맞은 가계의 전기요금 부담을 덜어주겠다고 밝혔다. 주택용 전기에 대한 계절별·시간제별 요금도 하반기부터 단계적으로 도입한다.백 장관은 이날 정부서울청사에서 전기요금지원대책을 발표하고 ""여름철을 대비해 사상 최고수준의 공급력을 미리 준비했다""며 이같이 밝혔다.정부는 이날 더불어민주당과의 당정협의를 통해 주택용 전기요금 누진제를 7~8월 두 달간 한시적으로 완화하는 방안을 확정했다.이렇게 되면 폭염을 맞아 전력을 더 쓴다고 해도 기존보다 평균 20% 전기요금을 덜 물게 된다. 백 장관은 ""주택용 누진제는 7~8월 두 달간 한시적으로 완화하겠다""며 ""한시적 대책에 그치지 않고, 향후 전기요금 제도도 개선해나갈 방침이다. 백 장관은 ""주택용에 대한 계절별·시간대별 요금제를금년 하반기부터 단계적으로 도입해 장기적으로 소비자들의 요금선택권이 보장되도록 하겠다""며 ""이를 위해서는 스마트미터(AMI) 보급이 선행되어야 하는데, 전국 2250만 가구에 대한 AMI 보급계획을 보다 속도감 있게 추진하겠다""고 밝혔다.백 장관은 ""이번 한시 지원대책은 재난 수준의 폭염에 대응한 긴급대책이며 이 대책으로 모든 문제가 다 해결되었다고 할 수 없다""며 ""향후 국회와 상의하면서 누진제를 포함한 전기요금 전반에 대한 근본적인 제도개편 방안을 공론화 과정을 거쳐 마련하겠다""고 밝혔다.한전의 복지할인금액을 30% 더 늘리도록 하겠다""며 ""기초생활수급자는 기존 제도로백 장관은 ""이번","백운규 ""누진제 완화, 전력수급 문제없어 계절별 시간대별 전기요금 도입""",100
"조유진 기자 tint@asiae.co.kr





[아시아경제 조유진 기자] 폭염이 지속되던 6일 오후 인천공항 활주로에서 살수차 5대와 소방차 3대가 총 200여톤의 물을 뿌리는 대규모 살수작업이 진행됐다. 하루 1000대가 넘는 항공기가 이착륙을 하는 인천공항의 활주로는 표면온도 상승 시 팽창으로 인한 손상이 발생할 수 있기 때문에 온도를 낮추는 작업이 필수적이다.","[포토] 인천공항, 폭염에 활주로 살수작업",100
"



홍영표 더불어민주당 원내대표가 7일 서울 여의도 국회의원회관에서 열린 '폭염으로 인한 전기요금 지원 대책 당정협의'에 참석해 모두발언 하고 있다./강진형 기자aymsdream@",[포토]전기요금 인하 관련 당정협의 개최,100
"치킨 프랜차이즈 BBQ가 6일 연이은 폭염으로 지쳐 있는 패밀리(가맹점주)들을 격려하고 감사의 마음을 전하기 위해 전 패밀리에 수박을 선물했다.

이선애 기자 lsa@asiae.co.kr





[아시아경제 이선애 기자]BBQ는 이날 패밀리에 8~10kg의 고당도 수박을 BBQ에서 자체 제작한 안전한 박스에 포장하여 배달했다. 배달이 힘든 제주도를 포함한 도서 산간지역에는 담당 슈퍼바이저가 직접 전달했다.BBQ는 이번 수박 선물을 위해 배송비를 포함해 약 5000여 만원의 비용을 지불했다.수박선물과 함께 윤홍근 회장의 감사편지도 동봉했다. 윤 회장은 편지를 통해 “삼복더위에도 불구하고 항상 현장에서 불철주야 고생하시는 우리 패밀리 사장님을 위해 감사의 마음을 담아 작은 정성을 준비했다”며 “본사는 패밀리의 매출 증대 및 복지 향상을 위해 다각도로 노력하겠다”고 밝혔다.그는 이어 윤 회장은“진심을 담아 보내드린 수박을 가족과 직원들과 나누면서 무더위를 극복하는 계기가 되기를 바란다”고 덧붙였다.BBQ 패밀리 게시판인 동행광장을 통해 패밀리들의 감사 인사도 이어졌다. BBQ 부산대신점은 “본사에서 보내준 왕수박을 인근 서대신4동 한마음 경로당 어르신들과 함께 나눠 먹었다. 정을 나눌 수 있게 해준 본사에 감사한다” 고 글을 남겼다.BBQ고잔신도시점은 “더위에 참패를 당할 뻔 했는데 정맥주사와 같은 복수박을 보내주어 더위와 다시 한 판 붙어보겠다. We are Family!” 라는 재미있는 글을 남겨 패밀리들에게 웃음을 선사했다.한편 비비큐는 지난해 연말 홍삼선물세트와 연하장을 보내고, 올해 5월 가정의 달을 맞아 케이크를 선물하는 등 주기적으로 패밀리들에게 깜짝 선물을 보내 즐거움을 주고 있다.","윤홍근 BBQ 회장, ‘사장님들 힘내세요!’ 가맹점에 수박 선물",100
"사진=연합뉴스

7일은 절기상 가을이 시작되는 입추(立秋)다. 이 가운데 입추에 대한 네티즌들의 관심이 집중되고 있다.

입추 무렵은 벼가

익어가는 때이기 때문에 맑은 날씨가 계속돼야 한다. 특히 조선시대에는 입추가 지나 비가 닷새 이상 이어지면 조정이나 각 고을에서 비를 멎게 해달라는 기청제를 올리기도 했다.

온라인이슈팀 issue@asiae.co.kr





국립민속박물관이 포털사이트를 통해 제공하는 한국세시풍속사전에 따르면 입추는 24절기 중 열세 번째 절기다.입추는 여름이 지나고 가을에 접어들었음을 알리는 절기이며 이날부터 입동 전까지를 가을이라고 부른다. 또한,한창과거에는 입추에 하늘이 청명하면 만곡이 풍년이라 여기고 비가 조금만 내리면 길하고 많이 내리면 벼가 상한다고 여겼다. 또, 천둥이 치면 벼의 수확량이 적고 지진이 있으면 다음해 봄에 소와 염소가 죽는다고 점쳤다.한편, 기상청에 따르면 이날도 전국에 무더위가 이어질 것으로 보인다. 이날 오전 강원 영동과 경상 해안을 제외한 전국 대부분 지역에 폭염 경보가 발효됐고, 낮 최고기온이 35도 안팎으로 오르며 밤에 열대야가 나타는 곳이 많겠다.또한 전국에 가끔 구름이 많은 가운데 내륙에 소나기가 오는 곳이 있으며 동해안에도 아침까지 산발적으로 빗방울이 떨어질 것으로 예상된다. 이날 예상 강수량은 전국 내륙과 제주도에서 5~50mm다.소나기가 내리는 지역은 돌풍과 함께 천둥·번개가 치는 곳이 있겠고, 국지적으로 시간당 30㎜ 안팎의 강한 비가 내리는 곳도 있을 것으로 보인다.",'가을의 시작' 입추 무더위 이어지고 곳곳 소나기,100
"사진=연합뉴스

온라인이슈팀 issue@asiae.co.kr





7일 전국에 전국 곳곳에 비 소식이 있겠으나, 폭염은 이어질 전망이다.기상청에 따르면 북태평양 고기압의 영향을 받아 가끔 구름이 많겠으나 대기가 불안정해 내륙 중심으로 소나기가 오는 곳이 있겠다. 예상 강수량은 전국 내륙·제주도 산지 5~50mm 등이다.미세먼지 농도는 전 권역이 '좋음' 내지 '보통' 수준을 보이겠다.아침 최저기온은 ▲서울 28도 ▲춘천 25도 ▲강릉 25도 ▲대전 27도 ▲대구 25도 ▲부산 26도 ▲전주 27도 ▲광주 27도 ▲제주 27도 등이다.오후 최고기온은 ▲서울 35도 ▲춘천 34도 ▲강릉 30도 ▲대전 35도 ▲대구 34도 ▲부산 33도 ▲전주 35도 ▲광주 36도 ▲제주 32도 등이다.한편 기상청 관계자는 상청 관계자는 ""불쾌지수가 높고 무더위가 이어지기 때문에 건강관리에 유의해야 한다""고 당부했다.",내륙 한때 소나기 전국 폭염 지속 '서울 낮35도',100
"응급상황 발생 시 버튼 하나로 호출, 응급안전 알림서비스 호응

장흥군(군수 정종순)은 오는 31일까지 응급안전 알림서비스 기기를 전수 점검한다고 밝혔다.

담당 공무원은 직접 대상 가구를 방문해 건강 상태를 살피고, 혼자하기 어려운 집안일도 돕고 있다.

특히, 폭염 기간에는 집에 있기보다 가까운 무더위 쉼터(마을회관)를 이용해 줄 것을 당부했다.

호남취재본부 서영서 기자 newsfact1@naver.com





[아시아경제 호남취재본부 서영서 기자] 전남응급안전 알림서비스는 지역 65세 이상 중증질환(심장질환, 뇌혈관질환 및 기타 중증질환)을 가진 홀몸노인에게 제공하는 서비스다.응급상황 발생 시 버튼만 누르면 119 및 응급안전요원이 어르신의 안부를 즉시 확인하는 서비스로 현재 장흥군에만 142명이 가입돼 있다.최근 폭염이 계속되는 가운데 군은 응급환자 발생 여부에 촉각을 세우며, 기기 점검에 나서고 있다.","장흥군, 버튼만 누르면 출동 ‘홀몸노인 안전알림’",100
"홍익대 누드 크로키 수업 몰카 사건 피해자가 남성이어서 경찰이 이례적으로 강경한 수사를 한다고 주장하는 시위대가 4일 오후 서울 광화문 광장에서 규탄시위를 벌이고 있다.사진=연합뉴스

“찍은 놈 올린 놈 보는 놈 가해자는 입 다물어!”, “찍는 놈도 올린 놈도 파는 놈도 보는 놈도 구속 수사 엄중 처벌 촉구!”, “웹하드와 사법부도 공범이다.”, “불법 카메라 규제법안 시행하라!”

지난 4일 오후 4시 서울 종로구 광화문광장에서 열린 ‘제4차 불법촬영(몰카) 편파 수사 규탄 시위’에서 쏟아진 구호 중

일부다.

집회 참석자 구호 그대로 몰카를 찍는 행위뿐만 아니라 보는 사람도 처벌할 수 있을까, 결론부터 살펴보면 처벌할 수 없다.

관련 처벌법(성폭력범죄의 처벌 등에 관한 특례법 14조)을 보면 ‘카메라 등을 이용한 촬영’은 카메라나 그 밖에 이와 유사한 기능을 갖춘 기계장치를 이용하여 성적 욕망 또는 수치심을 유발할 수 있는 다른 사람의 신체를 그 의사에 반하여 △촬영하거나 그 촬영물을 △반포△판매△임대△제공 또는 공공연하게 △전시△상영한 자에 대해서만 5년 이하의 징역 또는 1000만 원 이하의 벌금에 처한다고 하고 있다.

이 가운데 지난 5월에는 ‘몰카를 처벌하는 시청자도 처벌하는 법을 만들어 달라’는 청와대 국민 청원이 올라오기도 했다. 청원자는 “최근 5년간 불법 촬영으로 26,654명의 여성들과 600명의 남성들, 또 3,652건의 성별 분간이 힘든 피해자들이 생겼습니다. 이는 결코 적은 숫자가 아닙니다”라면서 “불법 촬영 범죄를 완전하게 끊으려면 시청자도 처벌하는 법안이 꼭 필요합니다 ”라고 호소했다.

여자화장실.사진=연합뉴스

경찰청 자료를 보면 몰카 범죄는 2010년 1,134건에서 2015년 7,623건으로 7배나 치솟았다. 또 성폭력 범죄에서 차지하는 비중도 2006년 3.6%에서 2015년 24.9%로 늘어났다. 2012~2016년 방송통신심의위원회에 접수된 성행위 영상 신고건수도 1만8,809건이다.

홍익대 누드 크로키 수업 몰카 사건 피해자가 남성이어서 경찰이 이례적으로 강경한 수사를 한다고 주장하는 시위대가 4일 오후 서울 광화문 광장에서 규탄시위를 벌이고 있다.사진=연합뉴스

한편 지난 4일 열린 ‘혜화역 시위’에는 주최 측에 따르면 총 7만 명이 참가했다. 경찰은 인원 추산에 대해 집회 안전 관리만 하고 참석자들에 대한 인원은 파악하지 않았다고 밝혔다.

한승곤 기자 hsg@asiae.co.kr





[아시아경제 한승곤 기자]처벌 기준을 보면 상대방 몰래 카메라로 촬영 또는 이 촬영물을 배포 하는 사람의 경우 처벌하고 있어 ‘혜화역 시위’에 참석한 여성들이 요청하는 ‘몰카를 보는 사람’의 경우 아직 처벌 규정이 없다.전문가들은 ‘몰카를 보는 행위’ 역시 피해자에 대한 가해 행위라고 입을 모은다. 한국디지털 성폭력상담소는 몰카를 시청·소비하는 것도 가해라 볼 수 있다고 지적했다. 정부 역시 같은 입장이다.정현백 여성가족부 장관은 “단순한 재미나 호기심에 보는 것도 범죄행위에 일조하는 것이라는 인식이 확고히 정착돼 우리 사회에서 디지털 성범죄가 완전히 뿌리 뽑힐 수 있도록 국민들의 적극적인 관심과 참여를 바란다”고 말했다.실제로 몰카 범죄는 심각한 상황이다.이처럼 몰카 범죄에 대한 수치가 가파르게 올라가고 있지만, 관련 입법안은 아직 국회에서 계류 중이다. 입법안 내용은 몰카 범위를 확대하고 처벌을 강화하자는 취지다. 주로 △몰카를 직접 촬영한 사람뿐만 아니라 간접 촬영을 하거나 이미지를 편집한 사람도 처벌, △또 성폭력 범죄 상습범을 가중 처벌하고, 몰카 거둔 이익을 몰수·추징하자는 내용의 법안도 있다. 관련해 20대 국회에서 몰카 촬영 규제와 관련된 법안이 가결, 공포된 것은 단 1건이다.주최 측은 성명서를 통해 “‘페미니스트 대통령’ 문재인 대통령은 (편파 수사가 없었다는) 경솔한 발언을 사과하라”면서 “‘시민다운 남성 시민’ 길러내기를 실패한 정부와 사회는 책임을 통감하고, 여성혐오 및 불법촬영 범죄를 뿌리 뽑기 위해 할 수 있는 모든 것을 하라”고 촉구했다.이날 집회에는 민갑룡 경찰청장이 시위 현장을 찾기도 했다. 민 청장은 폭염을 대비 향후 집회에 아이스팩 등을 지원하는 방안을 검토하라고 지시했다. 앞서 민 청장은 “불법촬영 등 여성의 일상을 위협하고 사생활을 침해하는 심각한 범죄를 근절하고자 경찰 역량을 집중해 총력 대응하겠다”며 수사 의지를 밝혔다.","“몰카, 보는 놈도 처벌하라” 실제로 처벌 가능할까",100
